x,y,Habitat,JunJul,DJF,AprMay
5157.,4315.,Br,16.018,-5.2442,6.93765
5223.,4639.,Co,14.704,-8.471,5.2266
5083.,4337.,Br,15.827,-5.1698,7.03325
5011.,4791.,Ma,14.367,-7.8396,3.944115
5069.,4919.,Co,13.299,-10.346,3.4295645
5205.,4669.,Br,14.616,-8.553,5.0946
5095.,4633.,Co,14.817,-7.6608,5.6658
5065.,4517.,Co,14.775,-6.9087,5.8847
5301.,4519.,We,16.141,-7.4448,5.8197
5221.,4815.,Co,13.655,-10.215,3.5810175
4927.,5083.,We,11.248,-11.354,1.35155
5187.,4455.,We,15.524,-6.9399,6.51875
5115.,4325.,Co,15.572,-5.5093,6.58415
5321.,4523.,We,16.084,-7.4807,5.6417
4937.,4417.,We,14.637,-4.432,5.94875
5029.,4297.,Urb,15.819,-4.556,7.3445
4881.,4163.,Op,15.267,-0.71243,6.445
4985.,5007.,We,12.877,-11.014,3.030665
5233.,4703.,Co,14.336,-9.2127,4.63135
5177.,4281.,Urb,16.328,-5.0451,7.47725
5123.,4569.,Co,14.932,-7.351,5.8939
5183.,4509.,Br,15.62,-7.0089,6.47595
5131.,4209.,Urb,16.71,-2.867,7.79015
4983.,4161.,Ma,16.394,-2.536,7.3701
5003.,4437.,Co,14.706,-5.9078,6.2586
4973.,4233.,Urb,16.17,-3.1321,7.3996
4939.,4929.,Br,13.957,-10.63,4.29502
5143.,4333.,We,15.906,-5.3122,6.3859
5083.,4917.,Co,13.54,-10.159,3.63433
5085.,4619.,Br,14.437,-7.6356,5.52665
5287.,4633.,Co,14.739,-8.8778,5.11745
4967.,5209.,Op,10.375,-12.656,0.69965
5069.,4625.,Br,14.611,-7.4847,5.6924
5207.,4529.,We,15.856,-7.0705,6.4203
5063.,4467.,Co,14.575,-6.706,5.85855
5147.,4581.,Urb,15.218,-7.4099,6.0563
5153.,4637.,Br,14.698,-7.8987,5.5573
4985.,4503.,Co,15.219,-5.7875,6.5859
5177.,4691.,We,14.633,-8.6164,5.04375
4967.,4841.,Br,14.018,-9.2243,4.234425
4953.,5149.,Co,11.374,-11.493,1.7537
5251.,4525.,Co,16.111,-7.1588,5.94
5001.,4913.,Co,13.99,-9.6913,4.229365
4977.,5235.,Op,10.449,-12.611,0.8304
5121.,4973.,Co,13.033,-10.726,3.232025
5219.,4637.,Co,14.59,-8.6376,5.07745
5011.,5257.,We,10.157,-12.03,0.74785
4855.,5095.,Br,10.922,-12.473,0.3881
5173.,4809.,Co,13.613,-10.103,3.74296
4955.,4905.,Op,13.798,-10.305,4.09123
4975.,4803.,Ma,14.161,-8.432,4.24632
5213.,4887.,Br,13.122,-10.516,2.86546
5057.,4409.,Co,15.041,-5.9316,6.4371
4983.,5269.,Op,10.271,-11.809,0.91425
4943.,4389.,Urb,14.652,-4.0656,5.9934
5199.,4623.,Co,15.012,-8.0892,5.61115
5041.,4853.,Br,13.83,-9.4673,3.955075
5163.,4409.,Br,15.369,-6.282,6.5428
5299.,4465.,Co,16.213,-6.8982,5.93035
4999.,5245.,We,10.375,-12.279,0.85405
4889.,4485.,Ma,14.99,-4.0289,5.8404
4953.,5121.,Br,11.157,-11.473,1.42
5135.,4841.,Co,13.312,-10.166,3.364215
5271.,4559.,Br,15.61,-7.7778,5.7062
5057.,4689.,Br,14.76,-7.385,5.67735
5135.,4685.,We,14.616,-8.308,5.36235
4893.,5057.,Co,11.629,-11.118,1.85325
5233.,4529.,Co,16.099,-7.2296,6.0683
5041.,4643.,Co,14.593,-7.2201,5.66415
5075.,4545.,Co,14.637,-7.1699,5.76645
4971.,4289.,Co,15.593,-3.5375,7.01515
5313.,4595.,We,15.229,-8.2656,5.70165
5247.,4619.,Co,14.735,-8.5639,5.22605
5121.,4745.,Co,14.393,-8.6751,4.80365
4939.,4363.,Co,14.748,-2.9582,5.9706
5021.,4663.,Br,14.207,-6.2927,5.0515
5263.,4667.,Co,14.589,-9.0164,4.9482
5219.,4383.,We,15.844,-6.3244,6.85335
5041.,4157.,Co,15.823,-1.8409,6.58295
4983.,5135.,Co,11.151,-11.3,1.49945
5023.,5027.,Br,12.733,-11.573,2.690535
4879.,4183.,Ma,15.267,-0.71243,6.445
5065.,5197.,Co,11.593,-10.919,2.10057
5233.,4715.,Co,14.336,-9.2127,4.63135
5367.,4535.,Co,15.3,-8.2479,5.6531
5195.,4359.,We,16.32,-5.6596,7.21925
5109.,4229.,Urb,15.934,-4.2052,7.26915
4965.,4889.,Br,13.893,-9.9154,4.170925
5189.,4843.,Co,13.507,-10.332,3.471555
5099.,4993.,Br,12.969,-10.96,3.100665
4985.,4289.,Co,15.741,-3.9853,7.2564
4937.,5093.,Br,11.313,-11.334,1.48815
5083.,4643.,We,14.817,-7.6608,5.6658
5037.,4311.,Co,15.807,-4.8325,7.18495
5119.,4725.,We,14.486,-8.559,4.9067
5027.,4775.,Ma,14.552,-7.4454,4.1586
5059.,4337.,Urb,15.865,-4.9299,7.1758
5333.,4435.,We,15.717,-6.7436,6.4766
5279.,4443.,Br,16.261,-6.5866,6.3916
5103.,4813.,Co,14.283,-9.451,4.36463
4939.,5095.,Op,11.313,-11.334,1.48815
4989.,5029.,Co,12.625,-11.244,2.77896
5181.,4675.,We,14.56,-8.4562,5.1102
5281.,4373.,We,16.668,-5.9892,6.87215
5087.,4679.,We,14.842,-7.7815,5.7003
5241.,4275.,Br,16.466,-4.452,7.33475
5045.,4503.,Co,14.636,-6.7412,5.84025
5145.,4843.,Op,13.648,-10.216,3.75731
4901.,5015.,Co,12.492,-11.233,2.866255
5121.,4205.,Urb,16.256,-4.1273,7.48825
4957.,4277.,Co,15.365,-3.0627,6.63475
5081.,4725.,Co,14.777,-7.9523,5.2288
5121.,5073.,We,11.953,-10.329,2.321025
5013.,4909.,Co,14.107,-9.6473,4.318495
5259.,4397.,Co,16.266,-6.333,6.9989
5181.,4511.,Br,15.655,-7.1107,6.3714
5087.,4655.,Co,14.817,-7.6608,5.6658
5289.,4321.,Co,16.5,-5.5587,7.3087
5245.,4493.,Br,16.204,-6.869,6.3368
5255.,4625.,Co,14.971,-8.5716,5.41585
5183.,4617.,Br,15.063,-7.9315,5.7187
5073.,4541.,Co,14.637,-7.1699,5.76645
4995.,4655.,Ma,13.717,-5.0502,4.40675
5023.,4543.,Co,14.592,-6.6894,5.8408
5059.,4443.,Co,14.761,-6.3991,6.0978
5071.,5033.,Co,12.07,-11.494,1.86205
5269.,4523.,We,16.121,-7.2577,5.86305
5143.,4457.,Br,15.551,-6.6422,6.6004
5305.,4343.,Urb,16.267,-6.0057,6.52185
5317.,4401.,Br,16.051,-6.5143,6.6527
4973.,4837.,Br,14.018,-9.2243,4.234425
4981.,4877.,We,13.986,-9.5711,4.23231
5067.,4471.,Co,14.575,-6.706,5.85855
4983.,4797.,Ma,14.161,-8.432,4.24632
5139.,4783.,Co,14.155,-9.2568,4.399355
5249.,4295.,Co,16.314,-4.3514,7.02505
5051.,5217.,We,11.139,-11.373,1.72385
4939.,4247.,Co,15.216,-2.0226,6.087
5279.,4557.,Br,15.61,-7.7778,5.7062
5117.,4233.,Urb,16.256,-4.1273,7.48825
5071.,4547.,Br,14.637,-7.1699,5.76645
5265.,4467.,We,16.293,-6.7016,6.18955
5103.,4859.,Co,13.841,-9.9164,3.918445
4957.,5173.,Co,10.904,-12.277,1.23075
5057.,4789.,Co,14.546,-7.9514,4.32183
5297.,4695.,Co,14.429,-9.4446,4.59633
5001.,5233.,Br,10.833,-12.155,1.24745
4935.,5071.,We,11.96,-11.096,2.22694
5157.,4415.,Br,15.369,-6.282,6.5428
5211.,4241.,Ma,16.214,-3.5046,6.88565
5265.,4399.,Co,16.326,-6.3931,6.9516
5253.,4389.,Co,16.266,-6.333,6.9989
4909.,5009.,Co,12.709,-11.409,3.0872385
5191.,4927.,Co,12.831,-11.168,2.653185
5261.,4347.,Co,16.633,-5.8087,7.3012
4937.,4861.,Br,13.898,-9.9541,4.12141
5133.,4717.,We,14.457,-8.5378,5.0323
5347.,4451.,Br,15.886,-6.8857,6.36915
5311.,4383.,Co,15.818,-6.4924,6.3034
5209.,4243.,Ma,16.214,-3.5046,6.88565
5101.,4769.,Co,14.531,-8.6648,4.7334
5103.,4445.,Co,14.967,-6.6493,6.1725
5151.,4291.,Br,16.06,-5.0036,7.3801
5053.,4363.,Co,15.762,-4.9915,6.68545
5173.,4481.,Br,15.521,-6.9489,6.47835
5283.,4663.,Co,14.531,-9.1857,4.799
5095.,4809.,Co,14.191,-9.3173,4.25792
4923.,5031.,Br,11.994,-10.409,2.38814
5089.,4663.,Br,14.842,-7.7815,5.7003
5229.,4575.,Br,15.598,-7.7242,5.89845
4899.,5035.,Co,12.52,-11.874,2.770195
5151.,4635.,Br,14.698,-7.8987,5.5573
5061.,4601.,Br,14.653,-7.3619,5.78205
5195.,4599.,Br,15.281,-7.764,5.83905
5085.,4715.,Co,14.642,-8.1125,5.4367
4943.,5101.,Br,11.197,-11.432,1.36865
5235.,4469.,Co,15.816,-6.9345,6.71665
5179.,4897.,Co,12.996,-10.523,2.774715
5321.,4507.,We,16.122,-7.2962,5.52365
5003.,5035.,Br,12.505,-11.393,2.563535
5035.,4853.,Co,13.977,-9.3273,4.09749
4919.,4535.,Ma,15.208,-4.4559,6.3452
5157.,4947.,Co,12.771,-10.96,2.832485
5239.,4361.,Co,16.424,-5.9371,7.2688
5313.,4563.,We,15.482,-8.0234,5.8862
5121.,4337.,Co,15.527,-5.5946,6.2839
5151.,4557.,Br,15.397,-7.2364,6.22305
5005.,4991.,Co,12.838,-11.041,2.952465
5151.,4741.,Op,14.164,-8.9068,4.52377
4913.,5035.,We,12.008,-10.714,2.387525
4971.,4369.,Co,15.339,-4.7204,6.75945
5173.,4837.,Co,13.556,-10.337,3.568216
5109.,4903.,Co,12.99,-10.212,3.07637
5167.,4483.,Br,15.521,-6.9489,6.47835
5091.,4289.,Br,16.053,-4.7398,7.46675
5275.,4541.,Co,15.61,-7.7778,5.7062
4983.,5227.,Op,10.881,-12.318,1.24175
5047.,4249.,Urb,15.964,-4.2045,7.3725
4929.,4323.,Ma,15.342,-3.0449,6.66835
5167.,4237.,Urb,16.63,-3.6475,7.6157
5069.,4529.,Co,14.775,-6.9087,5.8847
5257.,4711.,We,14.344,-9.4544,4.55689
4949.,4927.,Co,13.479,-10.63,3.797075
5073.,5059.,Br,12.07,-11.494,1.86205
5085.,4365.,Co,15.686,-5.3622,6.77915
5203.,4459.,Br,15.634,-6.801,6.7225
5019.,4315.,Urb,15.838,-4.7399,7.2516
5065.,5151.,Co,11.579,-10.174,2.166325
5261.,4575.,Co,15.015,-8.2668,5.43845
5297.,4597.,We,15.098,-8.3483,5.61015
4981.,5109.,Co,11.469,-11.64,1.75505
4921.,5081.,Co,11.248,-11.354,1.35155
5025.,5151.,Co,11.896,-10.809,2.3131
5045.,4541.,Co,14.447,-6.9744,5.6405
5117.,4781.,Co,14.46,-9.0813,4.565555
4971.,4811.,Urb,14.161,-8.432,4.24632
5275.,4727.,Co,14.318,-9.5531,4.492265
5065.,5027.,Co,12.846,-11.21,2.8241
5211.,4909.,Br,12.916,-10.709,2.65122
5079.,4999.,We,13.212,-10.798,3.31415
4999.,4323.,Co,15.831,-4.4594,7.35415
5043.,4879.,Br,13.83,-9.4673,3.955075
5169.,4937.,Co,13.053,-11.025,2.913575
5191.,4701.,Co,14.344,-8.8589,4.72045
5243.,4361.,Co,16.476,-6.0146,7.2132
4941.,4921.,Br,13.479,-10.63,3.797075
5161.,4225.,Urb,16.63,-3.6475,7.6157
5047.,4905.,Co,13.736,-9.9018,3.85616
4953.,5117.,We,11.227,-11.544,1.42625
5181.,4517.,We,15.655,-7.1107,6.3714
5049.,4941.,Co,13.034,-10.393,3.174935
5179.,4221.,Ma,16.617,-3.9417,7.62975
5039.,5137.,Co,11.825,-10.628,2.27496
4951.,4315.,Urb,15.69,-3.5433,7.15555
5215.,4631.,We,14.59,-8.6376,5.07745
4979.,5187.,Br,10.511,-12.076,0.83455
5087.,4317.,Co,16.082,-4.9101,7.4404
4967.,4131.,Ma,15.726,-2.2315,6.6559
4927.,4977.,We,12.805,-11.121,3.1789775
5221.,4395.,Br,15.891,-6.3885,6.86735
5031.,5017.,We,13.063,-11.305,3.074105
5029.,5013.,Co,13.063,-11.305,3.074105
4981.,4209.,Urb,16.394,-2.536,7.3701
5055.,4223.,Urb,16.108,-3.6718,7.3952
4883.,4435.,Ma,14.729,-3.4302,5.577
5011.,5119.,Co,11.394,-11.389,1.68455
4981.,4189.,Ma,16.394,-2.536,7.3701
5101.,4811.,Co,14.283,-9.451,4.36463
4927.,4391.,Urb,14.555,-3.2406,5.78745
5183.,4821.,Co,13.484,-10.195,3.5254145
4999.,4517.,Co,15.04,-6.0475,6.39145
4961.,5265.,Op,9.7861,-11.735,0.4654
5075.,4331.,Br,15.924,-5.0151,7.17745
5039.,4237.,Urb,15.995,-4.0774,7.39235
5001.,4949.,Co,13.623,-10.258,3.817115
5131.,5029.,Co,11.833,-11.46,2.0039
5291.,4321.,Co,16.442,-5.5897,7.2571
5189.,4257.,Urb,16.474,-4.4321,7.5405
5279.,4363.,Co,16.678,-5.9899,7.07185
5043.,4205.,Co,16.222,-3.6043,7.51575
5377.,4593.,Co,14.819,-8.5682,5.4397
5065.,4317.,Br,15.865,-4.9299,7.1758
5135.,4577.,Co,15.204,-7.3016,6.0972
5093.,4529.,Co,15.223,-6.8534,6.21145
5019.,4149.,Ma,16.09,-2.7169,7.1863
5051.,4377.,We,15.241,-5.5204,6.5035
5057.,4245.,Urb,15.964,-4.2045,7.3725
5059.,4249.,Br,15.964,-4.2045,7.3725
5239.,4495.,Co,16.23,-6.8746,6.4001
5365.,4565.,Co,15.239,-8.3332,5.69675
5163.,5043.,Br,11.733,-11.039,1.9906
5111.,4553.,We,14.989,-7.224,5.9634
5161.,4441.,Co,15.37,-6.657,6.54145
5293.,4643.,Co,14.833,-8.849,5.17055
5199.,4755.,Co,13.886,-9.4247,4.14528
5201.,4531.,Br,16.117,-6.9325,6.50825
4891.,4159.,Ma,15.267,-0.71243,6.445
5285.,4671.,Co,14.531,-9.1857,4.799
4983.,5197.,Br,10.685,-11.946,1.0307
4995.,4457.,Urb,14.917,-5.8376,6.42025
5105.,4551.,Co,15.005,-7.1458,6.02155
5255.,4317.,Co,16.523,-5.3535,7.36085
4997.,4389.,Co,14.871,-5.493,6.3441
5037.,5255.,Op,10.444,-11.533,1.2747
4855.,5111.,Op,10.922,-12.473,0.3881
5229.,4407.,Br,15.891,-6.3885,6.86735
5101.,4701.,Co,14.534,-8.2814,5.26795
5005.,4941.,Op,13.623,-10.258,3.817115
5193.,4273.,Urb,16.418,-4.1769,7.3306
5343.,4389.,Op,15.515,-6.7,6.40225
5157.,4567.,Br,15.218,-7.4099,6.0563
5029.,4889.,Op,14.07,-9.5544,4.208685
5165.,4551.,Co,15.406,-7.3135,6.1655
5119.,4777.,We,14.47,-8.8445,4.70365
5035.,4549.,Co,14.447,-6.8447,5.67735
5151.,4799.,We,14.024,-9.7238,4.18677
5017.,4917.,Co,14.107,-9.6473,4.318495
5125.,4395.,Co,15.975,-5.577,6.53795
5141.,4561.,Co,15.218,-7.4099,6.0563
5065.,5207.,Co,11.139,-11.373,1.72385
4975.,5039.,Co,12.494,-11.288,2.703215
5249.,4383.,We,16.266,-6.333,6.9989
4787.,5127.,Op,9.0175,-12.343,-1.01825
4897.,4173.,Ma,15.267,-0.71243,6.445
5011.,4381.,Co,15.255,-5.4024,6.51455
5341.,4425.,Co,15.658,-6.7473,6.44405
4961.,4435.,Co,14.729,-5.5348,6.2695
4989.,4845.,Br,14.124,-9.1784,4.330435
5149.,4263.,Co,16.378,-4.5235,7.6412
5023.,4423.,Co,14.724,-6.0733,6.23165
5083.,4989.,Br,13.143,-10.915,3.248335
4993.,4573.,Co,14.77,-6.2883,5.9555
5203.,4287.,Urb,16.438,-4.2323,7.30615
5089.,4883.,Co,13.616,-9.9429,3.7192
5047.,5023.,Co,12.619,-11.66,2.45811
5299.,4377.,Br,16.459,-6.0737,6.48905
4959.,5217.,Op,10.391,-12.814,0.70235
5067.,4639.,Br,14.831,-7.4969,5.66795
5061.,5093.,We,11.645,-11.219,1.7503
5061.,4407.,Co,15.17,-5.9869,6.5159
5115.,4437.,Co,15.498,-6.2509,6.53115
5107.,5093.,Co,11.706,-10.317,2.09054
5045.,4493.,Co,14.636,-6.7412,5.84025
5061.,4253.,We,15.815,-4.3946,7.2492
4951.,5065.,Co,11.964,-11.295,2.223925
5085.,4357.,We,15.686,-5.3622,6.77915
5119.,4813.,Co,14.004,-9.7151,4.102065
5061.,4635.,Br,14.831,-7.4969,5.66795
5251.,4411.,We,15.793,-6.8114,6.6775
5163.,4733.,Op,14.158,-8.7657,4.56785
5325.,4491.,We,16.122,-7.2962,5.52365
5197.,4653.,Urb,14.789,-8.2233,5.41525
5009.,4585.,Co,14.308,-6.0796,5.3611
5055.,4401.,We,15.041,-5.9316,6.4371
5057.,5225.,Co,10.952,-11.539,1.6864
5079.,4559.,Co,14.637,-7.1699,5.76645
5175.,4719.,Co,14.158,-8.7657,4.56785
5061.,5001.,Br,12.846,-11.21,2.8241
4871.,5113.,Br,10.631,-12.039,0.23215
5167.,4747.,Op,13.899,-9.0163,4.25474
5135.,5027.,Co,11.833,-11.46,2.0039
5135.,4873.,Co,13.284,-10.246,3.27728
5073.,4337.,Urb,15.924,-5.0151,7.17745
5007.,4845.,We,14.296,-9.0937,4.426715
5063.,4897.,Co,13.568,-10.052,3.680535
5215.,4341.,We,16.623,-5.6386,7.5176
5321.,4617.,We,14.913,-8.639,5.3258
5035.,4589.,Co,14.444,-6.9218,5.68315
5037.,4631.,Co,14.44,-6.9489,5.54405
5279.,4573.,Co,14.697,-8.4879,5.20125
5311.,4451.,Co,16.021,-6.7815,6.6262
5313.,4461.,Br,16.108,-7.0363,5.9134
5171.,4749.,Co,13.79,-9.0886,4.135615
5061.,4947.,Co,13.044,-10.417,3.187655
5027.,4799.,Co,14.315,-8.0162,3.98518
5195.,4589.,Co,15.281,-7.764,5.83905
5065.,4993.,Op,13.212,-10.798,3.31415
4995.,4557.,Co,14.77,-6.2883,5.9555
5045.,5055.,Op,11.968,-11.936,1.74685
5075.,4355.,Co,15.686,-5.3622,6.77915
4941.,4259.,Co,15.426,-2.3769,6.42615
5205.,4507.,Br,15.94,-6.9046,6.5564
5373.,4475.,Co,15.539,-6.9508,6.17415
5119.,4431.,Co,15.498,-6.2509,6.53115
5109.,4577.,Co,14.989,-7.224,5.9634
5155.,4259.,Co,16.461,-4.5225,7.68035
5289.,4691.,Co,14.562,-9.3334,4.77415
5125.,4175.,Ma,16.194,-3.1537,7.1795
5043.,4449.,Br,14.667,-6.3637,6.03775
5183.,4249.,Br,16.3,-3.6125,7.0807
5191.,4613.,Co,15.012,-8.0892,5.61115
5069.,4735.,Co,14.911,-7.6672,5.3905
4999.,4803.,Br,14.175,-8.5431,4.244205
5011.,4645.,Co,13.879,-5.5308,4.5993
5173.,4821.,Co,13.556,-10.337,3.568216
5121.,4681.,We,14.616,-8.308,5.36235
5263.,4483.,Co,16.198,-6.9179,6.02605
5253.,4357.,We,16.633,-5.8087,7.3012
5299.,4631.,Co,14.833,-8.849,5.17055
5123.,5037.,Co,11.88,-11.417,2.02475
5331.,4405.,Br,15.611,-6.6576,6.32355
5115.,4477.,Co,15.358,-6.7437,6.39165
5283.,4571.,Co,14.972,-8.3662,5.49255
5107.,4195.,Urb,16.192,-3.1682,7.23155
5219.,4557.,Br,15.803,-7.5069,6.1027
5289.,4717.,Co,14.268,-9.6444,4.40614
5169.,4403.,Br,15.369,-6.282,6.5428
5209.,4897.,Br,12.951,-10.694,2.67812
5015.,4443.,Co,14.784,-6.1489,6.23185
5005.,4649.,Urb,13.934,-5.761,4.8138
5141.,4999.,Co,12.226,-11.717,2.37105
5275.,4447.,We,16.261,-6.5866,6.3916
5185.,4733.,Br,14.014,-8.8623,4.400985
5059.,5055.,We,12.077,-11.872,1.7928
5045.,4767.,Co,14.518,-7.7094,4.203785
5281.,4713.,Co,14.268,-9.6444,4.40614
5027.,4265.,Urb,15.864,-4.2987,7.3633
5007.,5047.,Co,11.863,-11.63,1.9356
5031.,5033.,Br,12.656,-11.668,2.546335
5197.,4765.,We,13.886,-9.4247,4.14528
5281.,4645.,Co,14.739,-8.8778,5.11745
4897.,4479.,Br,14.99,-4.0289,5.8404
5233.,4365.,Co,16.424,-5.9371,7.2688
5271.,4323.,Urb,16.5,-5.5587,7.3087
5337.,4431.,Br,15.717,-6.7436,6.4766
5173.,4931.,Co,12.881,-11.176,2.72823
5165.,4737.,Br,14.158,-8.7657,4.56785
5121.,4955.,Co,12.924,-10.599,3.03139
5005.,4321.,Co,15.823,-4.6596,7.28345
4963.,5021.,Br,12.85,-11.176,3.09241
5123.,5091.,We,11.819,-10.14,2.271505
5077.,4641.,Br,14.906,-7.5349,5.7113
4983.,4379.,Br,15.37,-4.9997,6.79075
5189.,4623.,Co,15.063,-7.9315,5.7187
5173.,4799.,Op,13.772,-9.7128,3.96922
5121.,4563.,Co,14.932,-7.351,5.8939
5147.,4397.,Br,15.842,-5.7315,6.5131
5153.,4873.,Co,13.428,-10.311,3.371605
4977.,4173.,Co,16.394,-2.536,7.3701
5169.,4925.,Co,13.053,-11.025,2.913575
5221.,4341.,Co,16.623,-5.6386,7.5176
5011.,5201.,Co,11.223,-11.741,1.6557
5071.,4185.,Br,15.895,-2.9218,6.926
5247.,4629.,Op,14.971,-8.5716,5.41585
5045.,4399.,Co,14.95,-5.8919,6.3757
5313.,4637.,Co,14.909,-8.8249,5.201
4955.,4265.,Co,15.121,-2.5899,6.253
5053.,4851.,Op,13.83,-9.4673,3.955075
5117.,4209.,Urb,16.194,-3.1537,7.1795
5311.,4427.,We,16.051,-6.5143,6.6527
5235.,4871.,We,13.114,-10.546,2.852965
5067.,4985.,Co,13.021,-10.714,3.119345
4917.,5063.,Co,11.858,-10.751,2.157625
5031.,4907.,Co,13.597,-10.137,3.71134
4967.,4311.,Co,15.797,-3.895,7.32455
5055.,4211.,Co,16.108,-3.6718,7.3952
5095.,4871.,We,13.616,-9.9429,3.7192
5209.,4743.,Co,14.095,-9.1789,4.39949
4933.,5087.,Co,11.313,-11.334,1.48815
5041.,4541.,We,14.447,-6.9744,5.6405
5199.,4519.,Br,15.655,-7.1107,6.3714
5269.,4741.,Op,13.996,-9.742,4.122355
5125.,4477.,Co,15.358,-6.7437,6.39165
5239.,4369.,Br,16.424,-5.9371,7.2688
5281.,4417.,Co,16.439,-6.304,6.82945
5003.,5247.,Op,10.109,-12.143,0.66215
5099.,4203.,Br,16,-4.0634,7.3707
4953.,5015.,Br,12.791,-11.115,3.05508
5041.,4483.,Co,14.662,-6.5998,5.9139
5179.,4949.,Co,12.188,-11.18,2.18885
5207.,4677.,We,14.605,-8.6573,5.05145
4997.,4363.,Urb,15.436,-5.1331,6.81275
5027.,4763.,Ma,14.552,-7.4454,4.1586
5207.,4699.,Br,14.344,-8.8589,4.72045
4923.,4533.,Ma,14.604,-4.4761,5.72425
5021.,4673.,Co,14.229,-6.0097,4.8203
4955.,4167.,Ma,15.726,-2.2315,6.6559
5305.,4403.,Co,16.34,-6.3594,6.80115
4995.,5085.,We,11.863,-11.892,2.0362
5233.,4491.,We,16.23,-6.8746,6.4001
5053.,5093.,Co,11.749,-11.474,1.76195
5243.,4717.,Op,14.357,-9.3387,4.612145
5121.,4299.,Co,15.915,-4.9962,7.31475
5085.,4975.,Op,13.143,-10.915,3.248335
5267.,4709.,We,14.595,-9.2583,4.8501
5199.,4817.,Co,13.484,-10.195,3.5254145
5143.,4451.,We,15.551,-6.6422,6.6004
5067.,4803.,Co,14.281,-8.721,4.204585
5071.,4895.,Co,13.546,-10.112,3.65404
5041.,4647.,Br,14.593,-7.2201,5.66415
4909.,5007.,Co,12.709,-11.409,3.0872385
4935.,4999.,Br,12.779,-11.005,3.108615
5275.,4329.,We,16.5,-5.5587,7.3087
5013.,4405.,Co,14.764,-5.8103,6.23775
5249.,4575.,Co,15.168,-8.1307,5.53465
5105.,4747.,Co,14.573,-8.4191,4.99535
5067.,4265.,Urb,15.681,-4.6996,7.20235
5049.,4727.,Urb,14.744,-6.9393,4.3795
4961.,5099.,Co,11.466,-11.649,1.72415
5155.,4229.,Br,16.765,-3.7575,7.8348
5079.,4439.,Co,14.803,-6.4511,6.1304
5003.,4917.,Co,13.99,-9.6913,4.229365
5029.,5007.,Br,12.875,-11.134,2.92504
5261.,4625.,Urb,14.885,-8.7076,5.3134
5193.,4603.,Br,15.063,-7.9315,5.7187
5037.,4763.,Co,14.552,-7.4454,4.1586
5349.,4597.,We,14.932,-8.4922,5.4933
5143.,5027.,Co,11.833,-11.46,2.0039
5247.,4471.,Br,16.319,-6.7313,6.75665
4999.,4965.,Co,13.213,-10.685,3.386655
5257.,4433.,Co,15.793,-6.8114,6.6775
5101.,4217.,Urb,15.934,-4.2052,7.26915
5281.,4473.,We,16.485,-6.6381,5.85115
4891.,4161.,Ma,15.267,-0.71243,6.445
5139.,4557.,Co,15.306,-7.1974,6.17755
5199.,4371.,Br,15.89,-6.1345,6.8921
5167.,4909.,We,13.123,-10.434,2.94643
5055.,4217.,Co,16.108,-3.6718,7.3952
5083.,4633.,Br,14.906,-7.5349,5.7113
5215.,4377.,Co,15.844,-6.3244,6.85335
5159.,4833.,Co,13.648,-10.216,3.75731
5009.,4537.,Co,14.905,-6.2852,6.1789
5137.,4977.,Br,13.018,-10.863,3.24511
5155.,4489.,Br,15.452,-6.9123,6.43735
4963.,4833.,Br,13.948,-9.2654,4.142165
5161.,4603.,Br,15.181,-7.6032,5.99895
4971.,4425.,We,14.729,-5.5348,6.2695
5177.,4845.,Co,13.556,-10.337,3.568216
5131.,4793.,Co,14.13,-9.5202,4.291575
5081.,5097.,We,11.421,-10.728,1.62585
5245.,4679.,We,14.663,-9.0422,4.9874
4987.,4161.,Ma,16.394,-2.536,7.3701
5007.,5161.,Co,11.354,-11.262,1.752
5287.,4497.,Co,16.209,-7.0394,5.6853
5013.,4981.,Co,12.732,-11.06,2.813385
5267.,4625.,Br,14.885,-8.7076,5.3134
4929.,4391.,Co,14.555,-3.2406,5.78745
5129.,4589.,Br,14.516,-7.6637,5.5545
5039.,5107.,We,11.304,-11.149,1.66905
4989.,4387.,Co,14.883,-5.3098,6.36085
4913.,4477.,Co,15.129,-4.3417,6.1496
4925.,4471.,Br,15.114,-4.666,6.2792
5159.,4323.,Co,16.018,-5.2442,6.93765
5197.,4507.,Br,15.718,-6.9927,6.4706
5183.,4941.,Co,12.326,-11.258,2.2823
5125.,4281.,Urb,15.915,-4.9962,7.31475
5081.,4463.,Co,14.668,-6.7129,5.9566
5315.,4465.,Br,16.108,-7.0363,5.9134
5099.,4201.,Urb,16,-4.0634,7.3707
5051.,5079.,Co,12.087,-11.749,1.7505
5093.,4845.,Co,13.87,-9.7795,3.962845
5065.,4843.,Op,13.954,-9.3484,4.03716
5005.,4891.,Br,14.332,-9.3011,4.5309
5049.,4513.,Co,14.572,-6.7821,5.76275
4901.,4985.,Br,13.076,-11.358,3.52763
5067.,4821.,We,14.18,-9.0028,4.18123
5207.,4617.,Co,15.012,-8.0892,5.61115
4939.,5005.,Br,12.31,-10.865,2.65387
5369.,4591.,Co,15.023,-8.4543,5.60135
4973.,4279.,Co,15.593,-3.5375,7.01515
5157.,4969.,We,12.394,-11.169,2.557625
5209.,4903.,Br,12.951,-10.694,2.67812
4825.,5093.,We,10.856,-13.026,0.4846
5277.,4639.,Co,14.621,-8.9137,5.0386
5009.,4241.,Co,15.866,-4.0266,7.31775
